order_id,order_date,customer_id,customer_name,store_id,product_id,quantity,unit_price
33173,2024-03-08,2189,Lauren Fields,39,7,4,437.15
33174,2024-05-18,3615,Amy Brown,30,60,3,258.37
33175,2024-05-15,1014,Christine Jennings,20,88,2,368.12
33176,2023-05-11,3882,Tina Espinoza,11,85,3,171.46
33177,2023-09-23,7364,Joshua Escobar,8,76,1,183.59
33178,2024-09-25,4571,Mark Schmitt,25,21,2,188.44
33179,2025-04-09,1677,Emily Smith MD,33,3,1,420.47
33180,2025-06-04,6444,Megan Cooper,26,32,3,100.6
33181,2025-04-23,5113,Robert Velazquez,27,39,4,195.2
33182,2024-12-09,7891,Marissa Moore,31,44,2,175.73
33183,2024-09-14,7815,Jennifer Gordon,24,87,3,195.23
33184,2023-02-26,6768,Shane Gates,9,73,4,294.62
33185,2025-05-21,7743,Pamela Hensley,4,110,3,59.31
33186,2023-05-03,2170,Cindy Hunt,7,106,4,213.32
33187,2025-02-24,7193,Rebecca Crawford,5,113,4,445.2
33188,2025-06-12,5984,Robert Griffith,7,94,2,224.2
33189,2023-05-21,7648,Crystal Bauer,39,40,1,221.24
33190,2024-02-03,4903,Jessica Martin,31,7,1,437.15
33191,2024-10-06,177,Jane Mcneil,18,17,2,67.0
33192,2024-11-26,2244,Joseph Jones,39,42,5,390.9
33193,2025-03-19,4775,Mrs. Laura Novak,29,38,5,310.15
33194,2024-11-01,2647,Megan Patel,26,3,2,420.47
33195,2023-04-19,5545,Jordan Johnson,36,45,4,405.0
33196,2025-05-06,1072,Judith Lawrence,23,68,2,141.13
33197,2023-06-21,5735,Gregory Gonzalez,14,32,1,100.6
33198,2024-08-17,7659,Kristen Cooper,26,11,3,74.43
33199,2024-12-28,2177,Kenneth Smith,31,56,4,41.19
33200,2024-02-08,4617,Kelly Greer,12,66,5,316.99
33201,2023-05-25,2054,Duane Conley,25,6,3,184.02
33202,2025-06-13,6723,Marvin Morales,19,120,2,5.56
33203,2023-04-27,7447,Brittany Hamilton,3,20,2,779.44
33204,2024-06-23,2580,Tony Wilson,14,31,2,150.13
33205,2024-06-30,7774,Chelsea Thomas,13,4,5,257.98
33206,2023-06-25,2166,Gregory Cain,20,86,2,195.74
33207,2023-12-17,2517,Gabrielle Maldonado,27,102,4,253.13
33208,2023-06-02,6237,Tina Smith,38,80,5,105.51
33209,2024-05-09,4236,Tanya Gomez,14,71,1,159.56
33210,2025-05-07,7962,Kathryn Campbell,27,49,2,87.06
33211,2025-01-15,1423,Madison Chen,23,34,5,445.27
33212,2025-01-10,3335,Paul Ferrell,1,118,3,168.6
33213,2024-06-13,4297,Charles Lester,32,42,4,390.9
33214,2024-06-30,6479,Harold Walker,2,36,5,238.22
33215,2024-05-28,2409,Pedro Gordon,22,30,1,277.84
33216,2025-06-03,697,James Thomas,3,105,5,373.02
33217,2024-10-10,4889,Tyler Browning,12,120,5,5.56
33218,2023-12-02,4910,Nicholas Barber,40,67,3,38.86
33219,2024-02-20,6292,Emily Baxter,38,64,2,13.96
33220,2023-06-09,6798,Alyssa Hernandez,3,62,5,400.32
33221,2024-10-04,143,Lindsey Johnson,36,95,4,32.33
33222,2025-06-05,3492,Karen Grant,4,1,3,548.94
33223,2025-01-03,2230,Tiffany Adams,1,119,4,261.24
33224,2024-01-10,6329,Heather Rose,28,58,2,76.75
33225,2024-05-08,7641,Francisco Adams,27,73,1,294.62
33226,2023-04-27,1380,Michael Cannon,28,70,5,200.25
33227,2023-06-25,1143,Amanda Moore,11,23,1,185.85
33228,2024-05-25,2395,Dale Moran,38,19,2,99.53
33229,2025-02-08,2666,Joseph Roach,31,63,5,113.77
33230,2024-08-17,4421,Debra White,31,24,4,619.62
33231,2024-10-08,3806,Samantha Walker,3,63,4,113.77
33232,2023-10-18,7334,Erica Fisher DDS,28,6,5,184.02
33233,2023-03-17,4052,Craig Obrien,2,33,4,89.19
33234,2023-08-21,4389,Lucas Rogers,22,42,2,390.9
33235,2025-04-20,7871,Kayla Simmons,21,40,2,221.24
33236,2023-11-07,872,William Oconnor,7,36,1,238.22
33237,2024-04-20,3590,Philip Chambers,3,88,3,368.12
33238,2024-08-27,545,Monica Stuart,16,92,4,262.64
33239,2023-05-06,6702,Michael Stanley,21,70,4,200.25
33240,2024-12-19,7929,Nicholas Baker,1,23,1,185.85
33241,2024-07-02,3386,Derek Thompson,7,13,3,468.44
33242,2024-10-13,2613,Leslie Ramirez,25,15,4,752.35
33243,2023-05-13,7044,Sean Martin,9,49,4,87.06
33244,2023-12-30,7523,Lindsay Owens,25,80,1,105.51
33245,2024-03-11,1659,Joseph Johnson,4,41,2,338.58
33246,2023-08-19,1208,Lisa Dixon,5,28,3,124.5
33247,2023-06-11,1255,Gina Wilson,23,26,3,260.95
33248,2024-06-30,324,Vickie Miller,5,83,3,10.98
33249,2024-09-21,3303,Shannon Glover,38,5,1,217.3
33250,2024-12-04,2495,Michael Mason,30,33,5,89.19
33251,2024-01-01,1786,Michele Castro,1,67,3,38.86
33252,2024-11-09,3754,Mr. Daniel Hamilton,18,80,1,105.51
33253,2025-01-06,629,Larry Austin,15,103,2,129.74
33254,2023-05-13,7664,William Mendoza,15,72,3,156.73
33255,2024-07-22,2323,Ronald Smith,1,15,5,752.35
33256,2023-07-26,7093,Fernando Chan,5,55,5,41.66
33257,2025-04-27,6666,Jay Lopez,34,40,2,221.24
33258,2023-01-18,997,Monica Dodson,35,116,3,314.67
33259,2024-03-05,2805,Natalie Morales,17,100,3,47.54
33260,2023-08-08,7457,Joshua Rodriguez,11,40,4,221.24
33261,2023-06-08,5341,Alicia Long,32,48,1,233.05
33262,2025-01-31,7071,Joan Ramsey DDS,13,118,3,168.6
33263,2024-01-26,1257,Danielle Ramos,35,114,2,89.07
33264,2023-10-07,2407,Stephanie Kerr,25,49,5,87.06
33265,2023-08-01,610,Angela Chung,9,95,1,32.33
33266,2023-04-04,5435,Daniel Castro,26,28,5,124.5
33267,2025-01-25,1919,Kelly Vasquez,18,16,2,310.18
33268,2025-03-10,4068,Karen Williams,13,61,3,115.45
33269,2024-08-26,772,Alexis Lewis,22,1,2,548.94
33270,2023-11-08,1536,Anita Ramsey,14,12,2,412.78
33271,2024-12-29,4687,Richard Weiss,30,75,2,350.73
33272,2024-03-17,7241,Cole Green,30,88,5,368.12
33273,2023-07-27,2347,Kevin Little,27,109,5,313.04
33274,2023-03-26,2298,Rachel Hanson,22,88,5,368.12
33275,2023-09-06,863,Kimberly Thompson,2,6,2,184.02
33276,2023-07-06,5019,Andrea Carson,35,94,2,224.2
33277,2025-02-26,5627,Shane Nielsen,38,117,4,316.22
33278,2023-01-26,3237,Christopher Sharp,8,44,5,175.73
33279,2023-03-26,2047,Kristi Livingston,34,29,2,327.97
33280,2025-04-19,6026,Vanessa Long,12,94,3,224.2
33281,2023-10-09,4897,Nathaniel Ford,9,102,3,253.13
33282,2023-11-13,6136,Timothy Li,19,23,5,185.85
33283,2023-03-31,4636,Felicia Walsh,17,67,4,38.86
33284,2023-08-13,7998,Lori Nelson,28,109,2,313.04
33285,2024-05-02,5224,David Hamilton,27,42,2,390.9
33286,2025-05-13,6932,Anne Gilbert,5,53,2,288.75
33287,2023-04-24,6725,Tracy Myers,16,109,4,313.04
33288,2023-06-02,5146,Debra Johnson,6,9,4,121.58
33289,2024-07-06,7709,Stephanie Burns,27,120,3,5.56
33290,2025-05-21,5193,Christy Thomas,20,28,3,124.5
33291,2024-04-25,6060,Andrea Harris,10,59,5,269.69
33292,2024-10-08,3824,Jane Wells,37,87,3,195.23
33293,2024-10-03,1204,Monica Nicholson,10,91,5,105.42
33294,2024-04-22,1834,Jennifer Baldwin,25,111,2,154.99
33295,2024-12-28,6865,Eric Bennett,38,57,2,50.53
33296,2025-03-23,6566,Thomas Joseph,15,87,1,195.23
33297,2025-01-25,1017,Steven Hunt,29,28,4,124.5
33298,2024-07-12,4462,Breanna Davis,36,47,2,397.61
33299,2023-06-05,6905,Jamie Jones,11,109,3,313.04
33300,2023-08-24,2321,John Tate,13,19,4,99.53
33301,2025-04-17,2544,Thomas Paul,19,106,4,213.32
33302,2025-02-26,227,Madison Marshall,5,83,1,10.98
33303,2023-09-13,5132,Vicki Olson,16,18,3,663.35
33304,2025-05-08,6815,David Ross,12,3,1,420.47
33305,2023-08-09,2847,Sabrina Rodriguez,9,13,3,468.44
33306,2024-06-22,5474,Mr. Cory Hanna PhD,23,111,5,154.99
33307,2025-03-04,4975,Andrew Brown,4,94,2,224.2
33308,2025-06-26,3741,Kimberly Bishop,15,103,4,129.74
33309,2024-04-08,3424,Leslie Martin,2,64,5,13.96
33310,2024-10-16,3366,Timothy Cowan,20,73,2,294.62
33311,2023-02-04,3162,Tiffany Smith,4,70,2,200.25
33312,2024-10-19,4194,Travis Hicks,34,19,4,99.53
33313,2023-04-04,157,Kathleen Ramos,15,42,1,390.9
33314,2023-07-30,7834,Timothy White,6,94,4,224.2
33315,2023-12-10,6994,Daniel Anderson Jr.,40,32,2,100.6
33316,2024-11-11,2000,Bobby Chan,6,97,2,36.51
33317,2023-03-30,3393,Mark Smith,38,88,1,368.12
33318,2023-08-09,5348,Peggy Robinson,34,66,3,316.99
33319,2023-07-21,1531,Samantha Chang,2,98,5,53.01
33320,2024-06-15,4275,Angela Mejia,24,35,4,74.18
33321,2024-09-25,7053,Elizabeth Arellano,32,37,1,39.24
33322,2024-02-03,3612,Tiffany Arroyo,23,1,1,548.94
33323,2023-01-15,3143,Greg Hull,26,71,2,159.56
33324,2024-04-04,1802,Tara Wells,22,64,2,13.96
33325,2023-01-01,7653,Tiffany Scott,38,95,1,32.33
33326,2024-03-01,6550,Andrea Ruiz,5,34,2,445.27
33327,2024-10-27,3073,Elizabeth Webb,37,63,4,113.77
33328,2023-12-05,6567,Brad Ryan,4,39,3,195.2
33329,2023-07-17,677,Monica Bailey,18,79,1,159.33
33330,2024-09-23,3118,Joseph Garcia,38,60,3,258.37
33331,2024-09-09,6590,Zachary Lindsey,24,85,5,171.46
33332,2023-08-14,3300,Angela Wagner,10,66,3,316.99
33333,2024-10-19,7718,Elizabeth Delacruz,19,31,2,150.13
33334,2023-04-16,4350,Bradley Mclaughlin,12,2,1,205.87
33335,2024-12-25,6390,Matthew Jenkins Jr.,13,104,1,236.73
33336,2024-11-06,4775,Mrs. Laura Novak,21,19,4,99.53
33337,2024-03-22,7498,Katherine Ramos,25,114,2,89.07
33338,2023-04-07,4092,John Hoffman,18,86,3,195.74
33339,2023-09-04,4554,Joseph Ryan,28,87,1,195.23
33340,2024-05-07,7166,Patrick Miller,3,27,2,267.23
33341,2023-04-28,7403,Marilyn Henderson,28,108,2,145.79
33342,2024-08-01,6278,Dana Jones,38,47,1,397.61
33343,2023-04-21,7330,Alexander Cannon,40,65,5,249.61
33344,2024-01-31,711,Wendy Weaver,20,68,5,141.13
33345,2023-07-19,1719,Summer Hoover,32,22,5,754.9
33346,2023-07-28,7520,Bryan Chan,32,6,5,184.02
33347,2023-07-14,357,Anna Lozano,28,7,4,437.15
33348,2023-12-31,6669,Kevin Hernandez,13,105,2,373.02
33349,2024-01-12,3185,Angela Prince,31,85,2,171.46
33350,2023-06-11,2386,Alyssa Gonzalez,35,28,2,124.5
33351,2024-09-29,4176,Alexander Miller,38,72,2,156.73
33352,2023-09-22,444,Haley Ross PhD,37,118,1,168.6
33353,2023-05-06,809,Alexandra Rogers,26,96,1,447.75
33354,2024-09-24,893,Brian Peterson,19,114,3,89.07
33355,2025-04-13,1704,Felicia Turner MD,40,2,5,205.87
33356,2024-02-16,2867,Nathan Mcneil,13,34,1,445.27
33357,2025-01-10,3710,Deborah Casey,15,41,1,338.58
33358,2023-12-11,5215,Jacob Dillon,32,64,4,13.96
33359,2024-09-08,4513,Craig Sanchez,3,48,1,233.05
33360,2024-12-05,7928,Gregory Deleon,30,4,2,257.98
33361,2024-01-01,6114,Theresa Hernandez,40,113,1,445.2
33362,2023-01-26,3867,Amber James,4,39,1,195.2
33363,2024-10-14,1284,Dennis Adams,28,30,4,277.84
33364,2025-06-23,3117,Shelly Carroll,20,109,5,313.04
33365,2023-06-08,3722,Christopher Becker,34,44,2,175.73
33366,2023-02-17,7872,Melanie Decker,27,97,2,36.51
33367,2024-01-29,3425,Eric Carlson,32,11,1,74.43
33368,2024-06-03,3670,Alexis Brandt,33,111,5,154.99
33369,2023-09-26,3140,James Martinez,11,45,5,405.0
33370,2025-06-18,4843,Susan Parsons,20,3,2,420.47
33371,2024-03-10,5814,Shawn Lara,29,101,5,220.95
33372,2025-01-13,1115,Kelly Hartman,26,8,1,678.7
33373,2024-04-06,6907,Stephanie Schultz,26,42,5,390.9
33374,2024-06-25,3805,Gregory Park,27,68,2,141.13
33375,2024-02-15,3601,Sandra Wood,30,6,2,184.02
33376,2023-11-15,965,Sara Hoffman,13,25,3,545.14
33377,2024-11-09,2104,David Wilkinson,22,84,2,283.39
33378,2025-04-20,3847,Tyler Henry,4,53,4,288.75
33379,2024-04-27,2698,Jessica King,28,41,2,338.58
33380,2023-06-26,7075,Zachary Mccall,12,80,2,105.51
33381,2024-05-02,3006,Victor Wade,11,84,4,283.39
33382,2024-05-01,5030,Stephanie Miller,21,57,5,50.53
33383,2024-06-12,3845,Rachel Raymond,28,1,3,548.94
33384,2025-03-07,2545,Martha Glover,5,78,2,77.05
33385,2023-06-18,441,Michael Moore,9,101,2,220.95
33386,2024-05-15,5818,Donald Cooper,21,90,3,314.7
33387,2025-05-14,4299,Jacqueline Harris,26,58,4,76.75
33388,2024-01-31,110,Jesse Parker,29,15,2,752.35
33389,2024-10-03,5731,Marissa Palmer,5,93,5,118.62
33390,2024-07-10,1258,John Sanchez,37,10,5,115.27
33391,2023-07-28,7761,Henry Robinson,28,79,2,159.33
33392,2025-05-19,7776,Patricia Nichols,28,12,3,412.78
33393,2024-12-30,4092,John Hoffman,27,110,5,59.31
33394,2025-01-08,4228,Erik Taylor,33,80,5,105.51
33395,2025-02-02,5409,Kimberly Hill,14,95,2,32.33
33396,2025-05-19,3665,Alexis James,29,46,4,294.7
33397,2024-10-02,648,Michelle Simpson,34,14,2,1060.2
33398,2024-10-03,659,Catherine Saunders MD,1,87,3,195.23
33399,2024-09-22,4067,Allison Day,5,65,3,249.61
33400,2025-04-21,6700,Rachel Scott DVM,15,114,5,89.07
33401,2025-01-15,6171,Melissa Ayers,11,96,3,447.75
33402,2025-04-26,7962,Kathryn Campbell,21,113,2,445.2
33403,2023-09-20,6342,Darlene White,6,53,4,288.75
33404,2024-08-27,2670,Jessica Taylor,4,5,3,217.3
33405,2023-09-15,6659,David Lopez,1,103,2,129.74
33406,2023-12-12,1146,Stephen Sanford,2,114,3,89.07
33407,2023-12-31,3784,Michael Melendez,18,75,4,350.73
33408,2024-11-04,2337,Mark Mccall,33,81,1,333.82
33409,2025-06-24,3163,Debra Chapman,26,31,1,150.13
33410,2024-03-24,1239,Kyle Davis,25,76,4,183.59
33411,2023-03-16,3611,Nathan David,35,107,3,31.48
33412,2023-12-25,7474,Daryl Rowe,18,81,5,333.82
33413,2023-08-02,5066,Michael Perez,20,97,3,36.51
33414,2023-11-13,6562,April Mitchell,31,59,2,269.69
33415,2023-09-21,1951,Leslie Nelson,22,27,3,267.23
33416,2023-09-20,4237,Alexander Silva,19,115,3,221.53
33417,2025-02-09,1069,Roger Lee,38,30,1,277.84
33418,2025-05-16,5638,Martin Clark,36,18,4,663.35
33419,2024-08-03,4143,Bryan Duffy,10,46,4,294.7
33420,2024-11-16,3911,Courtney Mitchell,16,120,4,5.56
33421,2024-08-05,4486,Denise Alvarado,40,20,3,779.44
33422,2023-05-17,4704,Richard Reyes,40,66,4,316.99
33423,2023-03-17,2044,Deborah Gallegos,3,38,2,310.15
33424,2025-04-04,7370,Jillian Sanders,23,25,5,545.14
33425,2024-05-25,5511,Tammy Gill,35,86,2,195.74
33426,2024-11-03,4965,Shawn Welch,33,107,3,31.48
33427,2023-07-05,3951,Alejandro Vasquez,24,47,4,397.61
33428,2023-04-22,4217,Nathan Carter,40,34,4,445.27
33429,2025-06-22,1218,Shaun Wolfe,11,5,5,217.3
33430,2024-09-12,1190,Angela King,37,43,5,245.16
33431,2023-09-05,2098,Natasha Swanson,38,56,4,41.19
33432,2023-10-28,4593,Dawn Rice,35,102,3,253.13
33433,2023-03-31,5987,Erik Brown,37,25,2,545.14
33434,2023-02-17,5555,Andre Hunt,12,81,4,333.82
33435,2025-01-03,1419,Jane Deleon,25,71,1,159.56
33436,2023-05-20,3780,Mr. Jeffrey Ward,32,110,2,59.31
33437,2023-02-19,2632,Evan Walton,28,39,2,195.2
33438,2024-09-06,4623,Ann Dawson,35,78,5,77.05
33439,2025-02-17,1019,Mr. Richard Decker DVM,6,55,5,41.66
33440,2024-11-24,6108,Anthony Clark,4,101,3,220.95
33441,2024-06-23,996,John Smith,13,16,2,310.18
33442,2024-05-12,7987,Catherine Frey,38,93,4,118.62
33443,2023-10-01,1855,Sabrina Brooks,6,3,1,420.47
33444,2023-09-14,1829,Joseph Harrington,33,14,5,1060.2
33445,2025-02-02,513,Jonathan Nelson,4,19,1,99.53
33446,2025-02-19,4771,Holly Waters,35,3,5,420.47
33447,2023-08-17,3885,Stephen Harris,23,94,5,224.2
33448,2024-04-17,238,Donald Donaldson,26,23,2,185.85
33449,2023-12-21,5275,Melissa Perez,31,28,1,124.5
33450,2024-04-16,3818,Amy Webster,4,41,1,338.58
33451,2025-03-14,7065,Douglas Hudson,38,27,4,267.23
33452,2023-08-03,5396,Jeffrey Howard,31,64,2,13.96
33453,2025-03-12,6379,Craig Holloway,18,116,5,314.67
33454,2025-03-10,3544,Grace Norris,4,42,4,390.9
33455,2023-08-15,3470,Steven Reed MD,27,28,1,124.5
33456,2024-10-10,2095,Christine Miller,30,1,2,548.94
33457,2023-11-25,1217,Meghan Reynolds,17,120,1,5.56
33458,2024-10-05,4354,Eddie Bridges,11,104,3,236.73
33459,2023-04-02,3376,Jacob Salazar,39,73,3,294.62
33460,2023-04-10,6190,Phillip Lin,15,44,3,175.73
33461,2023-08-23,1823,Steven Montes,36,89,3,161.36
33462,2025-06-07,2410,Jennifer Martin,20,62,1,400.32
33463,2023-09-08,7788,Joseph Fuentes,36,93,3,118.62
33464,2023-04-02,3905,Joshua Smith,31,84,3,283.39
33465,2023-04-11,715,Dennis Atkins,36,115,3,221.53
33466,2023-07-04,5551,Lisa Wong,30,67,4,38.86
33467,2023-09-06,4432,Robert Parsons,19,23,5,185.85
33468,2024-03-31,3677,Holly Buckley,21,110,2,59.31
33469,2023-06-13,229,Andrew Ferrell,4,79,1,159.33
33470,2024-03-28,908,James Lopez,30,79,5,159.33
33471,2023-04-02,5581,Lindsey Sanchez,31,38,1,310.15
33472,2024-11-12,4391,Charles Becker,24,81,1,333.82
33473,2024-05-09,3628,Martin Simmons,20,25,5,545.14
33474,2023-02-23,1120,David May,21,88,1,368.12
33475,2025-04-27,3451,Robert Martin,32,21,2,188.44
33476,2024-04-22,417,William Conner,34,50,3,314.67
33477,2023-10-20,172,Jill Washington,17,43,3,245.16
33478,2024-12-17,2115,Antonio Smith,24,46,2,294.7
33479,2024-04-08,1574,Shelby Cook,14,12,2,412.78
33480,2024-10-07,1079,Lee Schwartz,34,18,5,663.35
33481,2023-09-23,657,Douglas Hartman,40,21,5,188.44
33482,2025-02-03,6029,Jeffrey Cole,27,63,3,113.77
33483,2025-01-21,5183,David Patrick,22,32,3,100.6
33484,2024-05-26,2279,Amanda Griffith,35,66,3,316.99
33485,2024-12-20,3759,Brandon Levy,2,92,5,262.64
33486,2023-05-21,747,Jessica Davis,32,88,4,368.12
33487,2024-03-07,1039,Jessica Carr,12,92,4,262.64
33488,2024-10-17,6723,Marvin Morales,6,102,3,253.13
33489,2024-06-03,561,Wyatt Young,5,85,1,171.46
33490,2025-02-14,1519,Lisa Snyder,31,104,4,236.73
33491,2023-03-07,197,Michael Nolan,4,62,5,400.32
33492,2025-03-13,2985,James Jones,7,59,3,269.69
33493,2024-01-25,7118,Amber Evans,33,23,1,185.85
33494,2024-11-08,5497,Carrie Mitchell,6,10,5,115.27
33495,2024-04-04,5548,Victoria Lopez,37,86,4,195.74
33496,2025-06-03,5886,Chad Rice,40,14,2,1060.2
33497,2023-01-05,4390,Raymond Costa,21,88,1,368.12
33498,2023-03-07,362,Charles Johnson,27,22,3,754.9
33499,2025-02-12,1686,Edward Guerrero,8,78,3,77.05
33500,2024-03-18,7221,Alexander Hall,23,91,1,105.42
33501,2025-04-03,7137,Jonathan Lamb,31,66,1,316.99
33502,2024-04-11,4781,Melissa Hall,32,94,4,224.2
33503,2023-11-12,5480,Antonio Wilcox,21,65,3,249.61
33504,2023-12-16,7157,Kevin Rodriguez,7,2,4,205.87
33505,2023-02-17,6275,Joshua Sloan,22,57,5,50.53
33506,2023-08-03,2398,Gary Carroll,40,86,3,195.74
33507,2025-06-04,5366,Beth Solomon,34,50,2,314.67
33508,2024-04-01,3638,Sabrina Owens,26,117,3,316.22
33509,2023-09-25,2825,Wendy Mason,7,90,5,314.7
33510,2023-08-14,269,Kristina Santiago,30,116,5,314.67
33511,2023-08-23,3104,Alyssa Thompson,7,45,2,405.0
33512,2024-12-06,3952,Hailey Morgan,37,87,5,195.23
33513,2023-09-22,4260,Jeff Kim,22,119,3,261.24
33514,2023-10-26,3536,Amanda Ross,10,86,3,195.74
33515,2023-12-30,3526,Micheal Gonzalez,14,106,3,213.32
33516,2024-03-20,2628,Becky Fox,35,46,2,294.7
33517,2023-10-17,1763,Cindy Wells,24,3,2,420.47
33518,2025-03-19,126,Patricia James,40,115,4,221.53
33519,2024-10-19,3859,Nicole Duncan,16,32,4,100.6
33520,2025-04-03,1848,Patrick Walker DDS,34,25,5,545.14
33521,2024-01-30,6453,Mark Johnson,6,19,1,99.53
33522,2023-03-14,2773,Robert Bray,27,48,5,233.05
33523,2023-04-06,6573,Alexandria Myers,14,44,3,175.73
33524,2023-09-25,2165,Lori Montgomery,18,99,4,198.89
33525,2023-01-18,5673,Charles Vasquez,16,97,2,36.51
33526,2024-11-19,4058,Michelle Crawford,1,25,3,545.14
33527,2023-05-30,1312,Scott Martinez,21,18,2,663.35
33528,2023-09-02,2481,Stephen Riddle,5,72,2,156.73
33529,2023-12-07,207,Stephanie Parsons,21,85,4,171.46
33530,2024-11-04,6025,Kendra Colon,12,72,4,156.73
33531,2024-10-29,7941,Deborah Herrera,10,25,5,545.14
33532,2023-05-12,6382,Nichole Gray,30,7,1,437.15
33533,2024-02-10,3823,Michael Jennings,12,119,1,261.24
33534,2024-11-14,452,James Bryant,30,3,5,420.47
33535,2023-04-13,3144,Brandon Smith,8,101,1,220.95
33536,2024-11-17,6427,Zachary Velasquez,2,120,5,5.56
33537,2024-10-28,2495,Michael Mason,14,72,4,156.73
33538,2023-01-13,5836,Wayne Simpson,37,19,3,99.53
33539,2023-06-12,928,Keith Aguilar,12,17,1,67.0
33540,2025-06-06,2885,Kimberly Schultz,12,78,1,77.05
33541,2023-10-11,3198,Jade Dunlap,24,42,5,390.9
33542,2023-07-04,3412,Justin Barrett,11,53,5,288.75
33543,2024-09-01,2247,Jonathan Pham,29,120,1,5.56
33544,2023-08-15,534,Stephanie Harris,10,30,5,277.84
33545,2025-05-25,7734,Marissa Clark,14,18,5,663.35
33546,2023-05-14,2230,Tiffany Adams,38,3,5,420.47
33547,2023-12-06,6119,Anita Martinez,17,15,2,752.35
33548,2023-04-03,3175,Willie Allen,17,114,5,89.07
33549,2023-03-11,1994,Cynthia Ramos,19,103,3,129.74
33550,2023-01-14,2474,Casey James,25,77,2,357.91
33551,2023-09-20,932,Laura Kennedy,33,92,4,262.64
33552,2024-08-25,6066,Mathew Smith,27,72,4,156.73
33553,2024-05-26,3548,Latoya Torres,19,32,3,100.6
33554,2024-01-13,1453,Stephen Hughes,4,72,5,156.73
33555,2023-11-19,3624,Raymond Burgess,17,111,1,154.99
33556,2025-01-21,1281,Joseph Stewart,29,40,4,221.24
33557,2024-06-15,4041,Kari Edwards,14,9,5,121.58
33558,2024-11-20,6081,Anthony Anderson,24,13,5,468.44
33559,2023-02-03,5859,Justin White,32,83,4,10.98
33560,2025-01-30,1146,Stephen Sanford,40,102,3,253.13
33561,2024-01-20,2041,David Edwards,29,56,4,41.19
33562,2023-06-03,3769,Heather Sheppard,11,109,2,313.04
33563,2024-09-05,1437,Gregory Rios,17,53,5,288.75
33564,2024-06-18,7213,Lisa Silva,34,50,2,314.67
33565,2023-01-07,7397,Lindsay Hernandez,33,83,3,10.98
33566,2025-01-04,142,Kyle Preston,29,49,2,87.06
33567,2024-10-25,312,Melanie Macias,4,75,1,350.73
33568,2023-03-26,4875,Jennifer Mccarthy,8,105,2,373.02
33569,2024-12-28,1616,Luis West,19,59,2,269.69
33570,2024-08-19,4625,Anthony Cantrell,17,21,5,188.44
33571,2023-08-13,7183,Mark Le,12,1,1,548.94
33572,2023-01-08,4313,Jessica Palmer,34,58,4,76.75
33573,2023-01-02,2328,Christopher Abbott,35,34,3,445.27
33574,2025-06-24,3071,Danielle Garcia,28,80,4,105.51
33575,2025-04-26,1566,Dale Davis,13,32,5,100.6
33576,2024-05-18,2230,Tiffany Adams,39,56,5,41.19
33577,2023-05-03,5325,Andre Lewis,37,120,2,5.56
33578,2023-02-01,6372,Sheryl Lamb,14,110,1,59.31
33579,2024-01-13,4260,Jeff Kim,9,40,3,221.24
33580,2024-02-26,537,Steven Griffin Jr.,17,112,2,279.25
33581,2025-02-20,4893,Briana Mosley,36,29,2,327.97
33582,2023-04-25,7080,Warren Hooper,21,10,5,115.27
33583,2025-02-05,1447,Melissa Barnett MD,31,36,1,238.22
33584,2025-02-12,6820,Maria Boone,21,12,5,412.78
33585,2024-06-23,403,Heidi Herring,29,90,2,314.7
33586,2024-06-21,2786,Heather Atkinson,20,114,4,89.07
33587,2024-06-18,6249,Kenneth Farrell,20,78,1,77.05
33588,2023-01-26,7127,Derrick Stevens,31,78,4,77.05
33589,2025-05-28,1142,Timothy James,39,110,4,59.31
33590,2023-03-26,1896,Emily Owens,26,2,4,205.87
33591,2024-03-06,3813,Brandi Foster,37,89,5,161.36
33592,2024-10-29,974,Lauren Cooley,27,23,4,185.85
33593,2023-12-19,6969,Toni Wood,39,78,5,77.05
33594,2024-07-08,1256,Deanna Medina,11,87,5,195.23
33595,2024-04-28,6582,Linda Gilbert,6,81,4,333.82
33596,2024-11-03,6064,Jared Alexander,34,7,4,437.15
33597,2024-04-05,3175,Willie Allen,28,69,3,94.25
33598,2024-11-19,5480,Antonio Wilcox,20,115,5,221.53
33599,2024-02-12,3383,Caroline Andersen,39,19,5,99.53
33600,2024-06-16,7438,Matthew Chung,5,102,5,253.13
33601,2023-04-07,2704,Cheryl Griffin,36,90,2,314.7
33602,2024-01-27,6772,Ryan Hernandez,10,78,3,77.05
33603,2023-08-12,4926,Sean Dixon,15,117,3,316.22
33604,2024-08-26,2439,Stephen Jenkins,4,11,5,74.43
33605,2025-01-01,7077,Matthew Woodward,34,5,2,217.3
33606,2024-11-17,5152,Katherine Bentley,32,61,4,115.45
33607,2023-11-24,2648,Adrian Lee,29,108,5,145.79
33608,2024-09-26,5344,Adam Snyder,15,112,5,279.25
33609,2025-02-22,5509,Tonya Mccarthy,33,50,2,314.67
33610,2025-03-22,1936,Jennifer Brown MD,38,3,2,420.47
33611,2023-08-16,2941,Jennifer Wilson,12,30,5,277.84
33612,2024-10-14,3142,Luis Berger,4,14,5,1060.2
33613,2023-03-25,5129,Danielle Robles,31,89,3,161.36
33614,2024-11-16,1762,Jason Boyd,32,27,2,267.23
33615,2024-12-16,4136,Mathew Moore,38,92,5,262.64
33616,2025-01-23,1890,Carolyn Webster,34,1,2,548.94
